Time [s],Data [Gb]
2594.0,7.311168291183686
2595.0,5.865205099516475
2596.0,2.4458993257035626
2597.0,3.642384027998991
2598.0,6.295776309483422
2599.0,3.5515216796065703
2600.0,6.074182927749665
2601.0,2.9917749907952267
2602.0,4.7819185099047825
2603.0,9.355267436978776
2604.0,9.272131421414795
2605.0,9.166172887876465
2606.0,9.02711935729401
2607.0,8.837820008303606
2608.0,8.567687541683721
2609.0,8.157383746034116
2610.0,7.478336814158261
2611.0,6.206579769592361
2612.0,3.3285723606991713
2613.0,5.544451152781262
2614.0,1.574068046790818
2615.0,2.06960608997639
2616.0,2.9262599635098625
2617.0,4.63885943831801
2618.0,8.942662816012428
2619.0,8.719070431883875
2620.0,8.390914320189042
2621.0,7.873082975194502
2622.0,6.968327769113007
2623.0,5.130120466006744
2624.0,0.3869751308854713
2625.0,0.41692508127023686
2626.0,0.4516903859486756
2627.0,0.4924952269003683
2628.0,0.5410055366042974
2629.0,0.5995429347315981
2630.0,0.6714332808489136
2631.0,0.7615978109752208
2632.0,0.8776040561116705
2633.0,1.0316418319724017
2634.0,1.2444988058674762
2635.0,1.554254261428591
2636.0,2.037395523262378
2637.0,2.8675916269042934
2638.0,4.512207974642616
2639.0,8.5842121359283
2640.0,8.183321080717757
2641.0,7.523256621564859
2642.0,6.2964050690403965
2643.0,3.5530819865144614
2644.0,6.077960307093171
2645.0,3.001481236545832
2646.0,4.803259159213171
2647.0,9.417518869326216
2648.0,9.349662015808013
2649.0,9.265074117071435
2650.0,9.157050906391769
2651.0,9.01493827150878
2652.0,8.820868949721158
2653.0,8.542798942974821
2654.0,8.11811195885576
2655.0,7.40981143897542
2656.0,6.067996082642903
2657.0,2.9758651214205933
2658.0,4.747019765598114
2659.0,9.25385909659395
2660.0,9.142513847046828
2661.0,8.995457346545543
2662.0,8.793636158023677
2663.0,8.502573414178103
2664.0,8.054116138192859
2665.0,7.296823337464563
2666.0,5.835390523689319
2667.0,2.3665961056539735
2668.0,3.486751531113285
2669.0,5.918238779057452
2670.0,2.586083846099372
2671.0,3.9236497779105957
2672.0,7.002655293850168
2673.0,5.205840236353286
2674.0,0.6090466684794604
2675.0,0.6832342373566463
2676.0,0.7765960419759099
2677.0,0.8972163244584398
2678.0,1.0582157510333823
2679.0,1.2821798661804111
2680.0,1.6109769080280947
2681.0,2.1300262276680466
2682.0,3.0374285737788007
2683.0,4.882623041940385
2684.0,9.65062459587782
2685.0,9.626211961276713
2686.0,9.598268461698193
2687.0,9.565990815924925
2688.0,9.528318021552623
2689.0,9.483821243794218
2690.0,9.430533142122586
2691.0,9.365674641678432
2692.0,9.285200909636476
2693.0,9.18301336171957
2694.0,9.04951992829382
2695.0,8.868837454951702
2696.0,8.612931714287674
2697.0,8.228140028441887
2698.0,7.600242476679904
2699.0,6.448475242533624
2700.0,3.925809621954302
2701.0,7.008205859520098
2702.0,5.218039423718123
2703.0,0.644610033095302
2704.0,0.7277144520487272
2705.0,0.833628116792843
2706.0,0.9726152842143594
2707.0,1.1618113824318352
2708.0,1.4317725201014697
2709.0,1.8417670299650124
2710.0,2.5201881884982407
2711.0,3.79045788958745
2712.0,6.663972092134598
2713.0,4.4381556517232355
2714.0,8.377600769507815
2715.0,7.851164916887489
2716.0,6.92766647400446
2717.0,5.039819815013224
2718.0,0.11914232150613269
2719.0,0.12198130006090684
2720.0,0.12495718757381663
2721.0,0.12808004731908823
2722.0,0.1313609470233402
2723.0,0.13481208670391398
2724.0,0.13844694644820668
2725.0,0.1422804578443732
2726.0,0.1463292035812541
2727.0,0.15061165074539892
2728.0,0.15514842461344974
2729.0,0.1599626313454568
2730.0,0.1650802400308493
2731.0,0.17053053716057787
2732.0,0.17634666998143295
2733.0,0.182566299584141
2734.0,0.18923239033291028
2735.0,0.19639416984313166
2736.0,0.20410830383280623
2737.0,0.21244034377150725
2738.0,0.2214665237038585
2739.0,0.23127600792815284
2740.0,0.24197372629678943
2741.0,0.25368398314038015
2742.0,0.2665550958007739
2743.0,0.28076541962024587
2744.0,0.2965312637911524
2745.0,0.31411742187226804
2746.0,0.33385137281700406
2747.0,0.3561427206433637
2748.0,0.3815102481368151
2749.0,0.4106202620234979
2750.0,0.44434206194034714
2751.0,0.48383003554222703
2752.0,0.5306483362007856
2753.0,0.5869658675433179
2754.0,0.6558716534754939
2755.0,0.7419051786420297
2756.0,0.8519898374612022
2757.0,0.9971671740886352
2758.0,1.1960356487046182
2759.0,1.4821359032990733
2760.0,1.9214812704687054
2761.0,2.659899325021111
2762.0,4.074912208870663
2763.0,7.395894110871302
2764.0,6.039620614512348
2765.0,2.9026996391132363
2766.0,4.587832678094859
2767.0,8.797474414533868
2768.0,8.508260857793735
2769.0,8.063203724115677
2770.0,7.3129677612598005
2771.0,5.868939310853968
2772.0,2.45580682737243
2773.0,3.6620042620462376
2774.0,6.3440593050952
2775.0,3.6708788321630017
2776.0,6.365949112247482
2777.0,3.7246839412925095
2778.0,6.499338033796969
2779.0,4.048411193472874
2780.0,7.326337831760165
2781.0,5.896643953784779
2782.0,2.5291377853825776
2783.0,3.8084453728725554
2784.0,6.709296604503431
2785.0,4.543550837076901
2786.0,8.67232167889734
2787.0,8.319775734032147
2788.0,7.755145017242704
2789.0,6.7472702385206516
2790.0,4.631220058277952
2791.0,8.92085990391716
2792.0,8.687951234522425
2793.0,8.343656841924178
2794.0,7.7949623104632595
2795.0,6.822524068007754
2796.0,4.803253408329756
2797.0,9.417502069256036
2798.0,9.349641301391836
2799.0,9.265048014020776
2800.0,9.157017129681815
2801.0,9.014893105751838
2802.0,8.820805987132786
2803.0,8.54270628313641
2804.0,8.117965287694389
2805.0,7.409554356029737
2806.0,6.0674726291568355
2807.0,2.974518324670706
2808.0,4.744070177431071
2809.0,9.245310547109247
2810.0,9.131399313048338
2811.0,8.980505882373757
2812.0,8.772632231198855
2813.0,8.471345903220474
2814.0,8.003989233700308
2815.0,7.207177437863451
2816.0,5.64720586514766
2817.0,1.8578425090666735
2818.0,2.5481582667657037
2819.0,3.8467803772629825
2820.0,6.806324231442089
2821.0,4.766411248507296
2822.0,9.310146486486673
2823.0,9.214966912465336
2824.0,9.091711522760495
2825.0,8.926713931183283
2826.0,8.696325334080072
2827.0,8.356411807167786
2828.0,7.816135377644294
2829.0,6.8622824398889275
2830.0,4.89322814248305
2831.0,9.681964473360676
2832.0,9.661735154119725
2833.0,9.638850532928045
2834.0,9.612764745414772
2835.0,9.582774516936036
2836.0,9.547959096192445
2837.0,9.507090900449414
2838.0,9.45849902436546
2839.0,9.399854363042827
2840.0,9.32781940593108
2841.0,9.237454055722512
2842.0,9.121158792295704
2843.0,8.966686418623874
2844.0,8.753139027132605
2845.0,8.442206570000637
2846.0,7.956862495890801
2847.0,7.1219803237512895
2848.0,5.4653808723763415
2849.0,1.352826745854273
2850.0,1.7188547867140056
2851.0,2.3097471422759357
2852.0,3.3767335145263058
2853.0,5.65719936015134
2854.0,1.885215880657355
2855.0,2.596023663993892
2856.0,3.9438914367971467
2857.0,7.05474736984552
2858.0,5.319844758759143
2859.0,0.9390741423362914
2860.0,1.1154461912972198
2861.0,1.3642902324331143
2862.0,1.7365478000955947
2863.0,2.339667452498965
2864.0,3.4344762101555637
2865.0,5.793601577780469
2866.0,2.2548440404902754
2867.0,3.2717083698771776
2868.0,5.412523501382054
2869.0,1.2035353763076595
2870.0,1.4932348567124634
2871.0,1.9391849241726815
2872.0,2.6912725582004033
2873.0,4.139862154704912
2874.0,7.567553886696512
2875.0,6.384195067871463
2876.0,3.7693860064304525
2877.0,6.611040179525196
2878.0,4.314030446566673
2879.0,8.036202185347523
2880.0,7.264901813980754
2881.0,5.7687493965476
2882.0,2.1880530627043404
2883.0,3.145568303746309
2884.0,5.124488294452996
2885.0,0.3703654162678238
2886.0,0.3977995245812715
2887.0,0.42944841693268854
2888.0,0.466333605493887
2889.0,0.5098270118164726
2890.0,0.5618117282120154
2891.0,0.6249382118033296
2892.0,0.7030477655177183
2893.0,0.8019029976376096
2894.0,0.9305126811616465
2895.0,1.1036834511221738
2896.0,1.3473068831783641
2897.0,1.7103540506703239
2898.0,2.2954162463992005
2899.0,3.3492033952458797
2900.0,5.592636071791186
2901.0,1.7076647126559408
2902.0,2.2908884668260003
2903.0,3.3405224603132764
2904.0,5.57234052188477
2905.0,1.651506831056044
2906.0,2.197001793660999
2907.0,3.1623651699309283
2908.0,5.162475863529384
2909.0,0.48214790934222596
2910.0,0.5286412306388418
2911.0,0.5845335407851117
2912.0,0.6528694328456676
2913.0,0.7381171321145124
2914.0,0.8470805122587028
2915.0,0.9905895911083962
2916.0,1.186843138710856
2917.0,1.4685624658918632
2918.0,1.8998976091371413
2919.0,2.6218197941781467
2920.0,3.996607600807015
2921.0,7.191182063772697
2922.0,5.613290423998255
2923.0,1.7646462431611731
2924.0,2.3874415158617417
2925.0,3.527416914193784
2926.0,6.015950931501863
2927.0,2.8414215354616887
2928.0,4.456156803898781
2929.0,8.427623496085461
2930.0,7.9331499220729595
2931.0,7.078776073147557
2932.0,5.372066226984515
2933.0,1.0885120255010476
2934.0,1.3254837114331264
2935.0,1.6768651252880336
2936.0,2.239240454969484
2937.0,3.2420800180038722
2938.0,5.34429658663187
2939.0,1.00918173198234
2940.0,1.212871285615715
2941.0,1.5070826367099381
2942.0,1.9613422514844543
2943.0,2.7307149369760757
2944.0,4.2220757503809265
2945.0,7.787260478771859
2946.0,6.808017241010871
2947.0,4.7702664542741005
2948.0,9.32135486322866
2949.0,9.22924301889598
2950.0,9.110429754111864
2951.0,8.95216270963797
2952.0,8.73257011222332
2953.0,8.4112944081374
2954.0,7.906497316614299
2955.0,7.029946619545674
2956.0,5.26570320299604
2957.0,0.782989970571647
2958.0,0.9056046293748048
2959.0,1.0696285783238202
2960.0,1.2984496374372276
2961.0,1.6356439296294012
2962.0,2.170710142536103
2963.0,3.1131066471179247
2964.0,5.051393246383887
2965.0,0.1536514859968835
2966.0,0.1583732418266936
2967.0,0.16338965857203286
2968.0,0.16872889467768992
2969.0,0.17442278265752093
2970.0,0.18050744407951946
2971.0,0.18702403155314365
2972.0,0.19401962922882188
2973.0,0.2015483525340398
2974.0,0.20967270021587692
2975.0,0.21846522845904034
2976.0,0.22801063966817248
2977.0,0.2384084100285503
2978.0,0.24977612402301858
2979.0,0.2622537464494111
2980.0,0.27600915195476144
2981.0,0.2912453623473188
2982.0,0.308210134565083
2983.0,0.3272088319748083
2984.0,0.3486219559192719
2985.0,0.37292940954906767
2986.0,0.40074467845039097
2987.0,0.43286393791165245
2988.0,0.47033817566052905
2989.0,0.5145817755572639
2990.0,0.5675406563043972
2991.0,0.6319611356160825
2992.0,0.7118361110019161
2993.0,0.8131782407871826
2994.0,0.9454300110451301
2995.0,1.1241975922020893
2996.0,1.376961637464684
2997.0,1.7561663076745688
2998.0,2.3729903277168343
2999.0,3.499206946804364
3000.0,5.948096798117149
3001.0,2.6645128866314476
3002.0,4.084438671236458
3003.0,7.420966523054826
3004.0,6.090683788014044
3005.0,3.0341331389547994
3006.0,4.87532591993554
3007.0,9.629086485054605
3008.0,9.601571117940775
3009.0,9.569822003128984
3010.0,9.53281138133059
3011.0,9.489158340247744
3012.0,9.436966499980057
3013.0,9.373565155551116
3014.0,9.295081032683175
3015.0,9.195698882586571
3016.0,9.066318825092074
3017.0,8.891966717816583
3018.0,8.646419166931352
3019.0,8.279982952601191
3020.0,7.688291223932686
3021.0,6.619491730863358
3022.0,4.333924499323116
3023.0,8.090504812489739
3024.0,7.361270438264771
3025.0,5.9686916982696925
3026.0,2.718402373549753
3027.0,4.196344666453939
3028.0,7.718206378389224
3029.0,6.676889952064499
3030.0,4.468277873926524
3031.0,8.461379305650789
3032.0,7.987908577434859
3033.0,7.178206198882816
3034.0,5.585702147678143
3035.0,1.688497041875472
3036.0,2.2587014939599155
3037.0,3.2790479817232665
3038.0,5.429479115011953
3039.0,1.2515468829895675
3040.0,1.564820803053748
3041.0,2.0545536321877034
3042.0,2.8987917576948403
3043.0,4.579390488590748
3044.0,8.773553937989833
3045.0,8.472719949385784
3046.0,8.006203078784951
3047.0,7.21115784617563
3048.0,5.655629734386079
3049.0,1.8809191334360065
3050.0,2.5884904907411377
3051.0,3.9285470948725965
3052.0,7.01524355019898
3053.0,5.233489337273221
3054.0,0.6895645576956072
3055.0,0.7846644135415949
3056.0,0.90780406191731
3057.0,1.0726257048840235
3058.0,1.3027308854396131
3059.0,1.6421524374152685
3060.0,2.18148536295705
3061.0,3.1332610407162202
3062.0,5.0967259905702385
3063.0,0.28830678826035794
3064.0,0.3049309490917585
3065.0,0.3235275258345587
3066.0,0.3444615378290849
3067.0,0.3681922880378005
3068.0,0.39530540023190264
3069.0,0.42655867212240356
3070.0,0.46294913227496926
3071.0,0.5058135120897986
3072.0,0.556982973892322
3073.0,0.6190289805335091
3074.0,0.6956683562815802
3075.0,0.7924592486678833
3076.0,0.9180575808277365
3077.0,1.0866235251707916
3078.0,1.3227736622617114
3079.0,1.6727196945763634
3080.0,2.2323179299010922
3081.0,3.2289665979326716
3082.0,5.31421165604565
3083.0,0.9228891751779594
3084.0,1.0932340611100904
3085.0,1.3322662035843424
3086.0,1.6872528510269498
3087.0,2.2566172876866637
3088.0,3.2750816043039266
3089.0,5.420313507273923
3090.0,1.225607832942387
3091.0,1.526030744976334
3092.0,1.9917847118989387
3093.0,2.7852259796098067
3094.0,4.3367227311084875
3095.0,8.098155540411101
3096.0,7.3747530707173015
3097.0,5.996368782775654
3098.0,2.790556198068994
3099.0,4.34799697698525
3100.0,8.129012519359824
3101.0,7.42889368881737
3102.0,6.106776156136739
3103.0,3.075337776451655
3104.0,4.966878264305778
3105.0,9.900854202792411
3106.0,9.898888224971627
3107.0,9.896843506761748
3108.0,9.894715254342305
3109.0,9.892498278808663
3110.0,9.890186954796844
3111.0,9.887775173817486
3112.0,9.885256291495146
3113.0,9.882623067766858
3114.0,9.879867598922766
3115.0,9.87698124016505
3116.0,9.873954517110784
3117.0,9.870777024359429
3118.0,9.867437308872747
3119.0,9.863922735456969
3120.0,9.860219331071866
3121.0,9.856311603990665
3122.0,9.85218233296112
3123.0,9.847812320423357
3124.0,9.843180102460371
3125.0,9.838261606407503
3126.0,9.833029744815127
3127.0,9.827453931591826
3128.0,9.821499502447203
3129.0,9.815127016921885
3130.0,9.808291412947444
3131.0,9.800940976477508
3132.0,9.79301607750836
3133.0,9.784447608674355
3134.0,9.775155041993116
3135.0,9.765043990964893
3136.0,9.75400312572855
3137.0,9.741900233298287
3138.0,9.72857713538399
3139.0,9.713843061096718
3140.0,9.697465902360218
3141.0,9.679160526313275
3142.0,9.65857293273816
3143.0,9.635258444286356
3144.0,9.608651163793473
3145.0,9.578020381473433
3146.0,9.542407021783069
3147.0,9.50052875504038
3148.0,9.450634450132076
3149.0,9.39027394865574
3150.0,9.315920777118167
3151.0,9.222327900482446
3152.0,9.101373121608837
3153.0,8.939867068295428
3154.0,8.715090701718522
3155.0,8.384892320756482
3156.0,7.863177757646204
3157.0,6.949975898562623
3158.0,5.089446494692846
3159.0,0.26673934899597185
3160.0,0.2809693250565308
3161.0,0.2967580773810753
3162.0,0.31437114867925775
3163.0,0.33413699250364093
3164.0,0.3564664984555166
3165.0,0.38188017135974395
3166.0,0.4110466644152935
3167.0,0.4448385364806812
3168.0,0.48441480118833613
3169.0,0.5313463411104031
3170.0,0.5878121279526858
3171.0,0.6569167475063387
3172.0,0.7432246701372001
3173.0,0.85370125219731
3174.0,0.9994624177979611
3175.0,1.1992474427160702
3176.0,1.4868863284882772
3177.0,1.929052519257347
3178.0,2.6733012436679706
3179.0,4.102609151547314
3180.0,7.468889521619269
3181.0,6.187585470865522
3182.0,3.280684562474389
3183.0,5.4332628021659435
3184.0,1.2622450753496932
3185.0,1.580897601398604
3186.0,2.0807450466201756
3187.0,2.9466450364270553
3188.0,4.683188430567096
3189.0,9.069639205806595
3190.0,8.896524964332158
3191.0,8.652993533463729
3192.0,8.290108249285623
3193.0,7.705362289453407
3194.0,6.6522898449209045
3195.0,4.410857188436964
3196.0,8.301989415794171
3197.0,7.725341426979169
3198.0,6.690527102215736
3199.0,4.50000492998202
3200.0,8.550013803954517
3201.0,8.129521810210028
3202.0,7.429784078514033
3203.0,6.1085821019020425
3204.0,3.0799554503746176
3205.0,4.97718056563308
3206.0,9.931645842216204
3207.0,9.930711384038938
3208.0,9.92975120157858
3209.0,9.928764222842648
3210.0,9.927749315653205
3211.0,9.926705283375489
3212.0,9.925630860278474
3213.0,9.92452470648989
3214.0,9.923385402503804
3215.0,9.922211443193902
3216.0,9.921001231279906
3217.0,9.91975307018805
3218.0,9.9184651562392
3219.0,9.91713557008978
3220.0,9.915762267340911
3221.0,9.914343068220202
3222.0,9.912875646227816
3223.0,9.91135751562377
3224.0,9.909786017616494
3225.0,9.908158305092995
3226.0,9.906471325708315
3227.0,9.904721803125364
3228.0,9.902906216165427
3229.0,9.901020775593564
3230.0,9.899061398220745
3231.0,9.897023677954914
3232.0,9.894902853374527
3233.0,9.892693771328764
3234.0,9.890390845986435
3235.0,9.88798801265772
3236.0,9.885478675596048
3237.0,9.8828556488474
3238.0,9.880111089046007
3239.0,9.87723641885206
3240.0,9.874222239480806
3241.0,9.871058230472562
3242.0,9.867733034486788
3243.0,9.864234124453573
3244.0,9.860547649860994
3245.0,9.856658258269137
3246.0,9.852548887284648
3247.0,9.84820052115645
3248.0,9.843591904801015
3249.0,9.83869920635226
3250.0,9.833495617145982
3251.0,9.827950875244062
3252.0,9.822030694978205
3253.0,9.815696080272216
3254.0,9.808902493306812
3255.0,9.80159884189394
3256.0,9.793726237986375
3257.0,9.785216465007325
3258.0,9.775990071626534
3259.0,9.765953982024557
3260.0,9.754998474318526
3261.0,9.742993324801276
3262.0,9.729782838581935
3263.0,9.715179375716968
3264.0,9.698954818113574
3265.0,9.680829177806167
3266.0,9.66045517505819
3267.0,9.637397037429237
3268.0,9.611100855736218
3269.0,9.580852346854398
3270.0,9.545715395826905
3271.0,9.504440495509163
3272.0,9.455324651010923
3273.0,9.395990403851647
3274.0,9.323024885403788
3275.0,9.231365824247277
3276.0,9.113206125020263
3277.0,8.955925449679947
3278.0,8.737907116354744
3279.0,8.419331426965144
3280.0,7.919628799409136
3281.0,7.054039932959561
3282.0,5.318303789640178
3283.0,0.934647908420676
3284.0,1.109361250963705
3285.0,1.355497727991656
3286.0,1.7229725461097645
3287.0,2.3166994250393573
3288.0,3.3901186702348953
3289.0,5.688699589889938
3290.0,1.9712373446469011
3291.0,2.748392678433014
3292.0,4.259125141405854
3293.0,7.887154535436941
3294.0,6.994331344012004
3295.0,5.187522530094267
3296.0,0.5555346504242076
3297.0,0.6172583999885969
3298.0,0.6934599864598934
3299.0,0.7896373370240845
3300.0,0.914342761828582
3301.0,1.0815472990502457
3302.0,1.315496211066822
3303.0,1.661602267333055
3304.0,2.2137866862943247
3305.0,3.1939569847771265
3306.0,5.234229228898445
3307.0,0.6917150203612626
3308.0,0.787408954239939
3309.0,0.9114115264833857
3310.0,1.077545720604741
3311.0,1.309766676603459
3312.0,1.652864426031633
3313.0,2.199256588199809
3314.0,3.1666024963478616
3315.0,5.172076770323164
3316.0,0.510308227992522
3317.0,0.5623911255038955
3318.0,0.6256478811130031
3319.0,0.7039349353412412
3320.0,0.8030398139800167
3321.0,0.9320144025474286
3322.0,1.1057445718585968
3323.0,1.3502787834975472
3324.0,1.7149293421302703
3325.0,2.3031258718301424
3326.0,3.3640036281288133
3327.0,5.627307710141577
3328.0,1.8032201377841173
3329.0,2.4535407108461516
3330.0,3.657513114802039
3331.0,6.332993551791821
3332.0,3.643606293551749
3333.0,6.29877965803373
3334.0,3.5589732540767494
3335.0,6.092231378723478
3336.0,3.0381002592367965
3337.0,4.884110896271735
3338.0,9.655018745687794
3339.0,9.63121633252243
3340.0,9.604016053842788
3341.0,9.57265539671994
3342.0,9.536130714729422
3343.0,9.493095771965933
3344.0,9.441705392686172
3345.0,9.379366818975031
3346.0,9.302329709897197
3347.0,9.204980943158771
3348.0,9.078569883010628
3349.0,8.908763190911618
3350.0,8.670603636209739
3351.0,8.317144697797985
3352.0,7.750744304168099
3353.0,6.73891406712165
3354.0,4.611977774798238
3355.0,8.866045573844817
3356.0,8.60887504572543
3357.0,8.221829318044346
3358.0,7.589451123211019
3359.0,6.427301945733294
3360.0,3.8744676683410746
3361.0,6.876767610945138
3362.0,4.92585149973687
3363.0,9.778654099228865
3364.0,9.768855297671228
3365.0,9.758169722988297
3366.0,9.746473346412385
3367.0,9.733618193596518
3368.0,9.719426340239961
3369.0,9.703682024529733
3370.0,9.686121156012373
3371.0,9.666417170271771
3372.0,9.644161669413872
3373.0,9.618837485911007
3374.0,9.589780513481678
3375.0,9.556124508057808
3376.0,9.516719417588423
3377.0,9.470007393321207
3378.0,9.41382896069437
3379.0,9.345109663230243
3380.0,9.259333392591362
3381.0,9.149615987925317
3382.0,9.004985394326871
3383.0,8.8069745812263
3384.0,8.522312651258268
3385.0,8.085600671131994
3386.0,7.35261571305794
3387.0,5.950887000508395
3388.0,2.6718237839780135
3389.0,4.099552250504131
3390.0,7.460817981426829
3391.0,6.171328916737765
3392.0,3.239584463976082
3393.0,5.338565963823121
3394.0,0.9927725090974671
3395.0,1.189891960061403
3396.0,1.4730605353851567
3397.0,1.9070420035669977
3398.0,2.6344038442407633
3399.0,4.022420567150866
3400.0,7.258394010958526
3401.0,5.755113331128909
3402.0,2.1513007648170084
3403.0,3.0769197609574577
3404.0,4.970406804031557
3405.0,9.911395563544197
3406.0,9.909825414312268
3407.0,9.908199123131476
3408.0,9.90651364293271
3409.0,9.904765703141168
3410.0,9.902951788881529
3411.0,9.90106811782527
3412.0,9.899110614363144
3413.0,9.897074880736307
3414.0,9.894956164701219
3415.0,9.892749323234364
3416.0,9.890448781701025
3417.0,9.888048487814867
3418.0,9.88554185959876
3419.0,9.882921726417939
3420.0,9.880180261988947
3421.0,9.87730890806554
3422.0,9.874298287257526
3423.0,9.871138103140249
3424.0,9.867817025447788
3425.0,9.864322557695495
3426.0,9.860640884025436
3427.0,9.856756691384394
3428.0,9.852652962291765
3429.0,9.848310732387485
3430.0,9.843708805605722
3431.0,9.838823418116684
3432.0,9.833627840007166
3433.0,9.828091900883031
3434.0,9.822181421974628
3435.0,9.815857532636436
3436.0,9.809075842979087
3437.0,9.801785436232258
3438.0,9.79392763357433
3439.0,9.785434469533476
3440.0,9.7762267961606
3441.0,9.76621190680929
3442.0,9.75528053230574
3443.0,9.743303008732028
3444.0,9.730124339666823
3445.0,9.715557765258769
3446.0,9.69937628827785
3447.0,9.681301365067931
3448.0,9.660987601086417
3449.0,9.638001719762988
3450.0,9.611793168784077
3451.0,9.581652260023535
3452.0,9.546649293714854
3453.0,9.505543921137004
3454.0,9.45664655835209
3455.0,9.397599965841964
3456.0,9.325022805611244
3457.0,9.23390396302226
3458.0,9.116523335447662
3459.0,8.960417132085956
3460.0,8.744270624233879
3461.0,8.428899371201483
3462.0,7.935227934039265
3463.0,7.0825711971649135
3464.0,5.380293033242559
3465.0,1.1119545415011123
3466.0,1.359243121974102
3467.0,1.7287514949008824
3468.0,2.32646784112529
3469.0,3.408958364283323
3470.0,5.73315779016677
3471.0,2.0919693014438643
3472.0,2.9672364130805704
3473.0,4.728134799302821
3474.0,9.199186535378487
3475.0,9.070926094354665
3476.0,8.898290429924451
3477.0,8.65553763456524
3478.0,8.294021824151155
3479.0,7.711949516856643
3480.0,6.664914514174134
3481.0,4.440355474620864
3482.0,8.383706822819958
3483.0,7.861226095900208
3484.0,6.946355333328555
3485.0,5.081406183270362
3486.0,0.2428931564761555
3487.0,0.25469257356874553
3488.0,0.2676662349749597
3489.0,0.28199527764409377
3490.0,0.2978995449668077
3491.0,0.31564837274509394
3492.0,0.3355751517884191
3493.0,0.3580972882879832
3494.0,0.3837440218638246
3495.0,0.4131959167270693
3496.0,0.4473420898470539
3497.0,0.48736507891679987
3498.0,0.5348700229463156
3499.0,0.5920872112356339
3500.0,0.662200664377392
3501.0,0.7499026083577638
3502.0,0.8623733927621193
3503.0,1.0111109664709292
3504.0,1.2155800437744844
3505.0,1.51110701233904
3506.0,1.9677958928870836
3507.0,2.7422400280997383
3508.0,4.246216102442229
3509.0,7.8522863401701635
3510.0,6.92975154724623
3511.0,5.044466434918846
3512.0,0.13300385198966036
3513.0,0.13654185691847784
3514.0,0.14027059265662706
3515.0,0.14420576048947534
3516.0,0.14836482076114493
3517.0,0.15276724476904227
3518.0,0.15743481098390716
3519.0,0.16239195492581487
3520.0,0.16766618433074046
3521.0,0.1732885742043464
3522.0,0.17929436019430148
3523.0,0.18572365371379826
3524.0,0.19262230882355885
3525.0,0.20004297959486256
3526.0,0.20804641833190068
3527.0,0.21670308076804712
3528.0,0.22609512581091964
3529.0,0.23631892699401078
3530.0,0.2474882540451309
3531.0,0.25973834122319234
3532.0,0.2732311424034674
3533.0,0.2881621938392882
3534.0,0.3047696838309425
3535.0,0.32334659586742504
3536.0,0.34425720007923544
3537.0,0.36795980404051437
3538.0,0.39503868751842114
3539.0,0.4262498004456765
3540.0,0.46258757892167224
3541.0,0.505385032556195
3542.0,0.5564678387825603
3543.0,0.6183991299024271
3544.0,0.6948826266752428
3545.0,0.7914549996462599
3546.0,0.9167352029392721
3547.0,1.084815889400894
3548.0,1.3201809921802243
3549.0,1.6687565626030165
3550.0,2.2257062556491434
3551.0,3.21645992293629
3552.0,5.285582810107354
3553.0,0.8404369220363
3554.0,0.98170376602067
3555.0,1.1744522228645033
3556.0,1.4503198276227778
3557.0,1.8710053481019304
3558.0,2.5711375506271357
3559.0,3.893287211476117
3560.0,6.924824273684813
3561.0,5.033483124141186
3562.0,0.10022514850310693
3563.0,0.10223416458160091
3564.0,0.10432452946314048
3565.0,0.10650125095268162
3566.0,0.10876975424357882
3567.0,0.11113592613122053
3568.0,0.11360616494662937
3569.0,0.11618743708940552
3570.0,0.11888734119688643
3571.0,0.1217141811762594
3572.0,0.12467704955614085
3573.0,0.12778592289334573
3574.0,0.13105177131128656
3575.0,0.1344866846640517
3576.0,0.13810401833443733
3577.0,0.14191856231046104
3578.0,0.14594673797611468
3579.0,0.15020682804128843
3580.0,0.15471924627933345
3581.0,0.15950685531318246
3582.0,0.16459534269156256
3583.0,0.17001366805871315
3584.0,0.1757945975240688
3585.0,0.18197534562779868
3586.0,0.18859835091107005
3587.0,0.19571221850434506
3588.0,0.2033728729987236
3589.0,0.2116449780930746
3590.0,0.22060369744347819
3591.0,0.23033689570862492
3592.0,0.2409479128135621
3593.0,0.2525590921514045
3594.0,0.2653163111570728
3595.0,0.27939486015027215
3596.0,0.2950071577259502
3597.0,0.3124130023478589
3598.0,0.3319333791550596
3599.0,0.3539693327945189
3600.0,0.3790281905063183
3601.0,0.4077606643460171
3602.0,0.44101441622359816
3603.0,0.4799131592870064
3604.0,0.5259764873783735
3605.0,0.581306740433352
3606.0,0.6488902457280017
3607.0,0.7331019559281909
3608.0,0.8405896514853388
3609.0,0.9819078439221874
3610.0,1.1747364467133712
3611.0,1.4507375905607227
3612.0,1.871665501893909
3613.0,2.5722918520898648
3614.0,3.8956289265554456
3615.0,6.930813873238552
3616.0,5.046833177097566
3617.0,0.14006086199728762
3618.0,0.14398427100997227
3619.0,0.14813056506962688
3620.0,0.15251909793119628
3621.0,0.15717151297794546
3622.0,0.1621120898763007
3623.0,0.1673681558131131
3624.0,0.17297057572916963
3625.0,0.17895433974278568
3626.0,0.185359270885341
3627.0,0.19223088274597
3628.0,0.19962142520222897
3629.0,0.2075911678821828
3630.0,0.21620998647872053
3631.0,0.22555933812934623
3632.0,0.23573474113281595
3633.0,0.2468489147682071
3634.0,0.2590357921126554
3635.0,0.2724557004317416
